timestamp_utc,coin_id,price_usd,total_volume_usd
2025-04-20 21:04:41,bitcoin,85074.9301477244,11704693509.219442
2025-04-20 22:04:19,bitcoin,85006.65839359477,11864783658.919407
2025-04-20 23:04:46,bitcoin,84832.44738276633,12104644653.904951
2025-04-21 00:04:43,bitcoin,85140.01930346077,12659750519.9577
2025-04-21 01:04:51,bitcoin,86714.02766242875,16550336551.285799
2025-04-21 02:04:54,bitcoin,87278.3464593321,18584663778.50882
2025-04-21 03:00:49,bitcoin,87325.35908063866,21476209672.698124
2025-04-21 04:04:42,bitcoin,87228.60184957321,22363232352.524635
2025-04-21 05:03:43,bitcoin,87323.94026251098,23210322907.112617
2025-04-21 06:01:03,bitcoin,87542.22595116406,24074803466.54373
2025-04-21 07:03:21,bitcoin,87506.67640355151,23102253316.562756
2025-04-21 08:04:39,bitcoin,87446.14418253464,23917329535.529823
2025-04-21 09:09:32,bitcoin,87636.20600701202,24436765056.41213
2025-04-21 10:04:26,bitcoin,87491.96387120764,24780648061.352463
2025-04-21 11:04:03,bitcoin,87345.61297579524,24630464706.46601
2025-04-21 12:03:35,bitcoin,86951.23393622616,25141594043.229687
2025-04-21 13:09:29,bitcoin,87029.4162966705,25633493993.71133
2025-04-21 14:04:28,bitcoin,87170.64212179757,27450943979.555202
2025-04-21 15:04:55,bitcoin,88183.22734480911,31261793671.488033
2025-04-21 16:04:54,bitcoin,88053.972667927,33215138668.762897
2025-04-21 17:04:45,bitcoin,87263.62426688836,35134749926.61371
2025-04-21 18:01:23,bitcoin,86906.81060010106,37090291609.68336
2025-04-21 19:09:38,bitcoin,86872.88362183892,38333572562.1111
2025-04-21 20:09:30,bitcoin,87267.08133220796,39693997714.498726
2025-04-20 21:04:42,ethereum,1588.9568906243449,6319998014.287867
2025-04-20 22:04:35,ethereum,1588.2447122290696,6441726314.939299
2025-04-20 23:04:50,ethereum,1581.6040811239568,6601497809.141824
2025-04-21 00:04:35,ethereum,1586.3316796392694,6695483853.616966
2025-04-21 01:04:55,ethereum,1611.76308132267,7243297782.924807
2025-04-21 02:04:54,ethereum,1627.391707498208,7415588593.360007
2025-04-21 03:00:51,ethereum,1632.278276497339,8887040448.16175
2025-04-21 04:04:43,ethereum,1636.0618532303072,9359040967.608755
2025-04-21 05:03:45,ethereum,1638.9480059750917,9678842624.453901
2025-04-21 06:00:38,ethereum,1648.3336570589129,9258699807.675041
2025-04-21 07:03:06,ethereum,1648.7687191301063,10589672118.185001
2025-04-21 08:04:44,ethereum,1645.8463487764275,10392702760.227844
2025-04-21 09:09:31,ethereum,1649.2442046872607,10516125176.855997
2025-04-21 10:04:36,ethereum,1642.5030570667648,10650488075.812677
2025-04-21 11:04:41,ethereum,1634.7011142760396,10513999049.24478
2025-04-21 12:04:30,ethereum,1625.3132592458317,10464251943.402943
2025-04-21 13:09:29,ethereum,1623.8494635572945,10394821847.091629
2025-04-21 14:01:18,ethereum,1617.8765307461044,10916589704.952381
2025-04-21 15:04:57,ethereum,1631.2236381302885,11414787668.674715
2025-04-21 16:01:53,ethereum,1622.8007936356078,11885220041.235605
2025-04-21 17:04:51,ethereum,1595.41177149144,12715838341.01424
2025-04-21 18:00:43,ethereum,1581.3723791965006,13783533029.689215
2025-04-21 19:09:39,ethereum,1571.389080628032,14179020815.258606
2025-04-21 20:09:30,ethereum,1574.6287253876721,15201885714.144028
2025-04-20 21:04:41,tether,0.9999654901617719,13419326598.49821
2025-04-20 22:04:43,tether,0.9999813216906726,11266867184.609013
2025-04-20 23:04:49,tether,0.9999831763806316,13296922238.89851
2025-04-21 00:04:34,tether,0.999977827005588,13320381054.232052
2025-04-21 01:04:52,tether,0.9998735488896281,27795997352.630257
2025-04-21 02:04:47,tether,0.9998937880953044,22877735875.729187
2025-04-21 03:04:45,tether,0.9999911695677716,33107572578.76945
2025-04-21 04:03:19,tether,0.9999894609029483,21386827743.230762
2025-04-21 05:04:17,tether,0.9999872706108845,37492816154.39506
2025-04-21 06:04:59,tether,0.9999410921139243,18818647193.390358
2025-04-21 07:03:25,tether,0.9999436894719413,37390228774.70066
2025-04-21 08:04:47,tether,0.9999709394522607,19301339669.066166
2025-04-21 09:04:32,tether,0.9999889872904387,30815514166.449814
2025-04-21 10:04:47,tether,1.00002,21788351954.62599
2025-04-21 11:04:38,tether,0.9999957055631811,37924503453.55649
2025-04-21 12:05:23,tether,0.9999930243444467,25184153465.158264
2025-04-21 13:09:21,tether,1.0000477608472267,40844054680.95443
2025-04-21 14:04:37,tether,1.000071805662158,38503266155.847435
2025-04-21 15:04:57,tether,1.0002283453833944,45108671990.8129
2025-04-21 16:04:54,tether,1.0003669013970955,23812762233.837082
2025-04-21 17:09:23,tether,1.0001640326063688,41496324172.808075
2025-04-21 18:01:45,tether,1.000141388293559,38217763017.110794
2025-04-21 19:04:59,tether,1.0001185688910441,30467741269.476955
2025-04-21 20:09:32,tether,1.0000757411017658,30063620734.424236
2025-04-20 21:04:43,ripple,2.080152919422085,1400752813.5787065
2025-04-20 22:04:30,ripple,2.078038776026137,1405401263.7969177
2025-04-20 23:04:46,ripple,2.068671859595631,1433997653.1602821
2025-04-21 00:04:38,ripple,2.077171447169151,1455553100.4098406
2025-04-21 01:04:48,ripple,2.1067358514690677,1623754138.3111641
2025-04-21 02:00:32,ripple,2.1196937946502623,1732425682.602211
2025-04-21 03:00:59,ripple,2.1133902301366234,1754722224.2261481
2025-04-21 04:04:43,ripple,2.1103144991432043,1849270295.9215815
2025-04-21 05:03:48,ripple,2.1180671991399334,1869941645.449006
2025-04-21 06:05:00,ripple,2.1234479753003743,1931420827.0424654
2025-04-21 07:04:50,ripple,2.12884931081056,1971763303.6598887
2025-04-21 08:04:43,ripple,2.1267278314011744,1980145777.3267112
2025-04-21 09:08:51,ripple,2.1384843151501935,1979814427.1397102
2025-04-21 10:01:04,ripple,2.1269445925469075,1990288535.2960255
2025-04-21 11:04:50,ripple,2.128439253103056,1977251987.1437218
2025-04-21 12:03:29,ripple,2.1175641983723525,1947218108.5434885
2025-04-21 13:09:40,ripple,2.112366520443738,1934221965.0154645
2025-04-21 14:04:11,ripple,2.1129371426436823,2274708182.847793
2025-04-21 15:09:32,ripple,2.1269989175257,2030837065.9243886
2025-04-21 16:03:39,ripple,2.115761342585858,2109334696.939763
2025-04-21 17:04:51,ripple,2.090007447992848,2459643299.8117847
2025-04-21 18:01:10,ripple,2.074877587591145,2225467862.371345
2025-04-21 19:09:39,ripple,2.071241556654552,2376596555.726671
2025-04-21 20:07:21,ripple,2.085727423447998,2407918566.184277
2025-04-20 21:04:42,binancecoin,590.1509810362531,427102684.2471132
2025-04-20 22:01:34,binancecoin,591.3766698834871,420263397.8030361
2025-04-20 23:04:45,binancecoin,590.020879120851,424302661.715457
2025-04-21 00:04:35,binancecoin,592.9104545175628,427497890.2033058
2025-04-21 01:04:53,binancecoin,597.4420965908292,458996227.591647
2025-04-21 02:04:09,binancecoin,600.2756994506929,479064133.8852886
2025-04-21 03:05:25,binancecoin,599.728439894084,451701699.51526594
2025-04-21 04:02:54,binancecoin,601.9076991537488,528573963.66042453
2025-04-21 05:02:20,binancecoin,603.2961059887499,527464835.4452966
2025-04-21 06:04:52,binancecoin,606.5143138820077,536848589.01789117
