timestamp_utc,coin_id,price_usd,total_volume_usd
2025-05-18 21:04:46,bitcoin,104252.70272876776,26672948895.21714
2025-05-18 22:04:39,bitcoin,104348.16945412189,24924329850.482376
2025-05-18 23:04:41,bitcoin,105427.48904875397,27823524822.455944
2025-05-19 00:02:08,bitcoin,106139.68550864227,31053617880.014217
2025-05-19 01:09:40,bitcoin,105437.01050324997,34564111208.87736
2025-05-19 02:04:50,bitcoin,105096.5284516676,35443897614.67237
2025-05-19 03:05:32,bitcoin,104838.70371804148,36645787122.31834
2025-05-19 04:04:58,bitcoin,103772.36372351332,37991331869.322556
2025-05-19 05:04:42,bitcoin,103094.56691113103,40537605333.4074
2025-05-19 06:01:00,bitcoin,102967.7704388321,42345235444.144516
2025-05-19 07:04:33,bitcoin,102381.2104823244,44276342408.95554
2025-05-19 08:06:40,bitcoin,103123.7868453361,45868938775.03348
2025-05-19 09:04:59,bitcoin,103196.68223062064,45785460127.19265
2025-05-19 10:09:48,bitcoin,103065.3005647513,46514105778.350365
2025-05-19 11:04:51,bitcoin,103017.96554457302,46996093587.89588
2025-05-19 12:02:58,bitcoin,102997.32804027783,47106050120.39867
2025-05-19 13:04:52,bitcoin,102430.42377901066,45977450117.80785
2025-05-19 14:02:36,bitcoin,103154.46317414453,49313185301.80822
2025-05-19 15:07:55,bitcoin,104220.6102128076,48818800962.00446
2025-05-19 16:06:16,bitcoin,104836.37399450976,49330235205.277275
2025-05-19 17:09:54,bitcoin,105198.84427783277,50178817411.82893
2025-05-19 18:09:44,bitcoin,105400.64224825481,49890780552.71181
2025-05-19 19:02:32,bitcoin,104880.26082573306,49301866517.79167
2025-05-19 20:09:32,bitcoin,105483.24685112822,48835832873.24047
2025-05-18 21:01:41,ethereum,2396.875493358906,22039349946.931755
2025-05-18 22:02:32,ethereum,2417.6903103142035,22841363972.23807
2025-05-18 23:04:42,ethereum,2433.234095580067,24097220767.54822
2025-05-19 00:03:14,ethereum,2473.8388724116753,25136437015.942184
2025-05-19 01:09:39,ethereum,2442.8263844996154,25993646969.389927
2025-05-19 02:04:53,ethereum,2432.2299411608524,26778463120.88534
2025-05-19 03:05:33,ethereum,2408.593010315303,28206712874.233257
2025-05-19 04:04:58,ethereum,2386.6355426158184,28626982026.48155
2025-05-19 05:04:36,ethereum,2370.8394723665187,29899469255.52743
2025-05-19 06:01:06,ethereum,2379.529587610473,29634562140.668697
2025-05-19 07:04:33,ethereum,2371.09160363549,30526587679.94687
2025-05-19 08:04:58,ethereum,2404.1273345300633,29736131954.4458
2025-05-19 09:04:58,ethereum,2403.22123013882,31817390619.213024
2025-05-19 10:09:47,ethereum,2407.2132176724162,32347605775.479137
2025-05-19 11:09:42,ethereum,2412.664347409646,32616714310.475243
2025-05-19 12:09:37,ethereum,2417.265492533581,32798409478.480927
2025-05-19 13:04:46,ethereum,2397.258909546654,32991476700.734783
2025-05-19 14:02:21,ethereum,2427.263660528342,33335322512.203606
2025-05-19 15:09:29,ethereum,2450.2203728318386,33834422724.146877
2025-05-19 16:04:59,ethereum,2463.755062721722,32823993383.875164
2025-05-19 17:09:53,ethereum,2495.1987290344828,34323243426.29324
2025-05-19 18:09:45,ethereum,2515.758548892882,31275328703.502728
2025-05-19 19:01:02,ethereum,2495.157597158679,30869839541.97983
2025-05-19 20:08:54,ethereum,2519.618669522085,31699189971.60579
2025-05-18 21:04:54,tether,1.00032851670176,58562988814.44622
2025-05-18 22:02:46,tether,1.0003783042223888,59175619249.87398
2025-05-18 23:04:42,tether,1.000396704166009,59659516603.33266
2025-05-19 00:04:57,tether,1.000319863182199,65148400621.55228
2025-05-19 01:09:35,tether,1.0001846760642488,70507399750.93806
2025-05-19 02:04:48,tether,1.0000900050889172,45101843271.20748
2025-05-19 03:03:34,tether,1.0000863722361606,73920212770.56561
2025-05-19 04:04:32,tether,1.0000733612793482,76221754471.11131
2025-05-19 05:04:36,tether,1.0001276271564437,79730655515.98431
2025-05-19 06:09:37,tether,1.000113219874657,81897055942.66916
2025-05-19 07:04:54,tether,1.0001331216699552,84267379552.24191
2025-05-19 08:09:44,tether,1.000177445303227,45800928755.66762
2025-05-19 09:04:49,tether,1.000174875468576,86099130855.50673
2025-05-19 10:09:48,tether,1.0001714774029127,87585820793.80188
2025-05-19 11:09:42,tether,1.0001337415340665,88468746215.03162
2025-05-19 12:03:07,tether,1.0000783491531042,52370049583.82761
2025-05-19 13:03:34,tether,1.0000652306421354,89576205025.39774
2025-05-19 14:00:42,tether,1.0001114798874564,49125695566.90675
2025-05-19 15:06:32,tether,1.0002040258796987,88694810375.26624
2025-05-19 16:05:00,tether,1.0001669500122834,89236005883.54097
2025-05-19 17:09:53,tether,1.000149113249484,76316268235.36852
2025-05-19 18:09:41,tether,1.00013439034001,91248416554.50069
2025-05-19 19:00:19,tether,1.000152426965816,89363857707.61034
2025-05-19 20:08:07,tether,1.0002220687807462,87765646736.5094
2025-05-18 21:04:05,ripple,2.3734698533983107,2771772303.8794866
2025-05-18 22:04:35,ripple,2.3873512202683944,2784816680.475538
2025-05-18 23:03:46,ripple,2.397404106676473,2818687054.811692
2025-05-19 00:09:48,ripple,2.423229805098606,2889553082.4759455
2025-05-19 01:04:00,ripple,2.400743628856665,2917162218.875917
2025-05-19 02:04:51,ripple,2.390425863692976,2800340264.331209
2025-05-19 03:05:23,ripple,2.3806513059120187,2848285621.9978304
2025-05-19 04:05:00,ripple,2.3606094754024864,3259594404.873963
2025-05-19 05:04:36,ripple,2.3450152618744013,3391186654.009874
2025-05-19 06:09:42,ripple,2.3398081713282703,3075538075.5948143
2025-05-19 07:04:33,ripple,2.3068914597438885,3364127833.8771877
2025-05-19 08:04:58,ripple,2.311895240813776,3403151757.917552
2025-05-19 09:04:58,ripple,2.2988177360632527,3451275022.347629
2025-05-19 10:09:38,ripple,2.313221345772629,3534613547.1808825
2025-05-19 11:00:50,ripple,2.316887907677973,3588108486.692992
2025-05-19 12:01:09,ripple,2.3230544318150455,3607264863.2882986
2025-05-19 13:04:52,ripple,2.3017433341297004,3661338537.607554
2025-05-19 14:02:04,ripple,2.3264921274495785,4250601586.4334693
2025-05-19 15:09:02,ripple,2.3468702933168495,4050512488.0186214
2025-05-19 16:04:21,ripple,2.346493146758643,3695958012.6851587
2025-05-19 17:09:54,ripple,2.3632465903672766,4154391337.5701337
2025-05-19 18:04:26,ripple,2.368377596983632,4124994614.064556
2025-05-19 19:01:28,ripple,2.364690573477557,3532755240.5927353
2025-05-19 20:06:11,ripple,2.386440393112451,3992825181.8093586
2025-05-18 21:02:38,binancecoin,640.0156580910407,661018944.8954465
2025-05-18 22:03:22,binancecoin,644.7773471734519,808428561.240042
2025-05-18 23:04:55,binancecoin,645.1512699273153,819730426.5586588
2025-05-19 00:08:18,binancecoin,650.1684496084944,839370820.8865861
2025-05-19 01:06:13,binancecoin,647.4118379539534,873705815.3804703
2025-05-19 02:04:20,binancecoin,645.2276556049449,904985221.1692001
2025-05-19 03:04:56,binancecoin,642.8614531502889,921311410.9097338
