timestamp_utc,coin_id,price_usd,total_volume_usd
2025-05-17 21:04:31,bitcoin,103328.79249857902,18797695072.37059
2025-05-17 22:04:45,bitcoin,103243.00007011925,18995774040.92699
2025-05-17 23:04:50,bitcoin,103058.42662008991,17866791411.911285
2025-05-18 00:06:32,bitcoin,103194.65650649132,18984101324.417675
2025-05-18 01:04:54,bitcoin,103327.24481798257,18719793732.30527
2025-05-18 02:04:49,bitcoin,103267.63750333845,17864052533.04128
2025-05-18 03:04:56,bitcoin,103352.28257714226,16789203374.74795
2025-05-18 04:04:46,bitcoin,103299.05914787803,16509090239.421041
2025-05-18 05:05:28,bitcoin,103355.71135042422,16658427983.563578
2025-05-18 06:04:10,bitcoin,103572.153611391,16695211880.811663
2025-05-18 07:04:40,bitcoin,103454.258403256,16382447667.172235
2025-05-18 08:07:28,bitcoin,103939.79715898632,17018486941.1369
2025-05-18 09:01:59,bitcoin,103957.51238379734,16985491513.251644
2025-05-18 10:04:36,bitcoin,103932.06434509694,16311608919.266157
2025-05-18 11:00:42,bitcoin,103858.01525131274,14767764034.68171
2025-05-18 12:03:35,bitcoin,103879.27506436742,15619818711.941458
2025-05-18 13:07:50,bitcoin,103917.6748144419,15362521447.744028
2025-05-18 14:03:08,bitcoin,104358.7947429362,16014120790.656807
2025-05-18 15:05:56,bitcoin,105248.97875365856,18432469689.046036
2025-05-18 16:02:00,bitcoin,105489.05721365198,19626308049.063114
2025-05-18 17:09:45,bitcoin,105617.89582136768,20961748618.261627
2025-05-18 18:04:51,bitcoin,105225.03435811208,22081061519.15739
2025-05-18 19:01:28,bitcoin,104765.1482168906,23740673158.08206
2025-05-18 20:09:36,bitcoin,103978.61566865668,25206799255.424282
2025-05-17 21:07:47,ethereum,2483.068045267888,18445428876.845917
2025-05-17 22:04:40,ethereum,2485.991156056452,17583399604.57412
2025-05-17 23:04:49,ethereum,2462.5921144113718,16517942599.627104
2025-05-18 00:06:33,ethereum,2476.1381403269975,16938169740.100563
2025-05-18 01:04:48,ethereum,2478.3973825094936,16388495260.007761
2025-05-18 02:04:48,ethereum,2482.404045957829,14867650745.161785
2025-05-18 03:04:57,ethereum,2481.794375356485,13636317891.355106
2025-05-18 04:05:50,ethereum,2479.491292796371,12156358789.637146
