timestamp_utc,coin_id,price_usd,total_volume_usd
2025-05-22 21:03:42,bitcoin,111076.51799294353,57088641516.45229
2025-05-22 22:03:50,bitcoin,110917.06299917561,56236222592.19599
2025-05-22 23:01:26,bitcoin,111096.21954213973,56145354370.72126
2025-05-23 00:03:15,bitcoin,111579.18064152761,52182260040.93712
2025-05-23 01:04:19,bitcoin,111604.40010039737,47999355449.22984
2025-05-23 02:03:55,bitcoin,111345.65909033423,48173655653.151115
2025-05-23 03:03:30,bitcoin,111301.85532708239,47517320866.100685
2025-05-23 04:03:27,bitcoin,111146.66977450451,45208710093.252075
2025-05-23 05:03:17,bitcoin,110757.91950414388,43378954507.19781
2025-05-23 06:03:32,bitcoin,110797.56436221828,40923049606.635155
2025-05-23 07:03:24,bitcoin,110503.55628472357,40171355605.64299
2025-05-23 08:03:30,bitcoin,110707.81903717006,39410406419.690315
2025-05-23 09:03:21,bitcoin,110917.13857294313,38725932884.4921
2025-05-23 10:03:35,bitcoin,111253.45522870688,36408645905.720695
2025-05-23 11:03:31,bitcoin,111046.57686168964,37789420595.57935
2025-05-23 12:03:25,bitcoin,109897.47827053633,39153389180.42553
2025-05-23 13:03:32,bitcoin,108482.10601164782,43856329910.64223
2025-05-23 14:03:39,bitcoin,109275.65044825088,46715079771.188736
2025-05-23 15:00:01,bitcoin,109839.6038386153,46908216571.36788
2025-05-23 16:04:01,bitcoin,109423.79552995846,47009632020.07192
2025-05-23 17:08:09,bitcoin,109031.57767812967,48371607905.88711
2025-05-23 18:04:01,bitcoin,109512.70343609044,48242297557.04611
2025-05-23 19:03:54,bitcoin,108897.93222484985,48520528481.46604
2025-05-23 20:03:32,bitcoin,108849.99937697839,48479317403.00142
2025-05-22 21:03:24,ethereum,2639.866804635847,30881032337.257866
2025-05-22 22:03:51,ethereum,2635.8168512789207,30820433416.75333
2025-05-22 23:03:44,ethereum,2642.0511487892027,30784725887.19893
2025-05-23 00:04:02,ethereum,2658.6712468472556,29400559935.77073
2025-05-23 01:04:19,ethereum,2658.6087144792236,28739042668.697292
2025-05-23 02:03:51,ethereum,2677.165258082105,28334060559.604855
2025-05-23 03:03:30,ethereum,2711.7479951291475,28017160273.203156
2025-05-23 04:03:30,ethereum,2720.7558201807396,29429792870.597218
2025-05-23 05:03:12,ethereum,2693.6529145345285,28890080804.28153
2025-05-23 06:03:34,ethereum,2693.379924579047,28127087377.647903
2025-05-23 07:03:15,ethereum,2658.469916671048,28042487221.4278
2025-05-23 08:03:30,ethereum,2658.172565956373,27949883929.573475
2025-05-23 09:03:21,ethereum,2668.331596343401,26690841543.299717
2025-05-23 10:03:35,ethereum,2683.398544301925,25090229395.022377
2025-05-23 11:03:31,ethereum,2667.6448216820604,25989586777.650944
2025-05-23 12:03:29,ethereum,2593.8389122424887,26768373805.40933
2025-05-23 13:03:32,ethereum,2546.752667798416,28312349058.18223
2025-05-23 14:03:39,ethereum,2578.2377307122433,30458253099.01941
2025-05-23 15:04:07,ethereum,2581.0918119877333,30302147161.103085
2025-05-23 16:04:02,ethereum,2575.173538289926,30809921718.699
2025-05-23 17:04:02,ethereum,2564.6157327839505,31085414028.343735
2025-05-23 18:04:01,ethereum,2578.2811166524302,30847049767.951687
2025-05-23 19:03:54,ethereum,2562.790648033313,31125877467.98475
2025-05-23 20:03:26,ethereum,2565.5667105409457,30967404215.22686
2025-05-22 21:03:31,tether,1.0002146848790059,92643483268.88107
2025-05-22 22:03:47,tether,1.0002037718283054,86432753450.7798
2025-05-22 23:03:32,tether,1.0002109510791217,57697543160.41725
2025-05-23 00:03:36,tether,1.0001768366658408,89572759369.89256
2025-05-23 01:03:56,tether,1.0001403287467934,88019057902.37985
2025-05-23 02:03:32,tether,1.0000896495139144,89441977321.3591
2025-05-23 03:03:28,tether,1.0000137944956726,88331399832.65544
2025-05-23 04:03:30,tether,0.9999535144807987,64962508909.71483
2025-05-23 05:03:24,tether,0.9999520515422483,61996688550.727325
2025-05-23 06:02:13,tether,0.9998968590133603,59752163923.305885
2025-05-23 07:00:13,tether,0.9998840034340257,79777696539.93713
2025-05-23 08:03:18,tether,0.9998375377977949,80871117551.63441
2025-05-23 09:03:17,tether,0.9998552643366563,79411823785.2684
2025-05-23 10:03:38,tether,0.9998353356247256,77453926175.83907
2025-05-23 11:03:13,tether,0.9998969145695902,58041868232.93808
2025-05-23 12:03:48,tether,0.9998733082284957,74193390028.27672
2025-05-23 13:02:37,tether,1.0000512038063696,84800850324.44286
2025-05-23 14:03:30,tether,1.0001150913577197,83661881497.83987
2025-05-23 15:01:07,tether,1.0001094435427396,93136751995.23122
2025-05-23 16:03:59,tether,1.0001680030350584,81947404690.18924
2025-05-23 17:08:21,tether,1.000089056738531,79428719593.2718
2025-05-23 18:03:51,tether,1.0001485651854063,88234186044.06352
2025-05-23 19:03:51,tether,1.0001568915219317,92404049921.499
2025-05-23 20:03:24,tether,1.0001127877579694,81741592600.83107
2025-05-22 21:03:23,ripple,2.423019861043137,3582634344.5200706
2025-05-22 22:03:47,ripple,2.41432574820951,3592847205.362966
2025-05-22 23:02:13,ripple,2.419811254496107,3577872220.4645467
2025-05-23 00:03:28,ripple,2.4291564324662285,3421374311.752011
