timestamp_utc,coin_id,price_usd,total_volume_usd,social_volume_2025_05_13
2025-05-12 21:04:45,bitcoin,102722.17829371415,43913469483.613335,
2025-05-12 22:09:18,bitcoin,102535.07438971548,46020601639.93965,
2025-05-12 23:04:26,bitcoin,102853.64407073468,41386318601.0208,
2025-05-13 00:04:54,bitcoin,102822.91679502408,43061433794.83418,
2025-05-13 01:04:59,bitcoin,102341.3693907083,44824262401.70109,
2025-05-13 02:04:57,bitcoin,102438.5006522079,44109294528.215454,
2025-05-13 03:02:31,bitcoin,102023.67064825835,44280105879.71205,
2025-05-13 04:04:41,bitcoin,101749.06016032975,45180251406.72562,
2025-05-13 05:04:52,bitcoin,102691.31422765224,45397892232.81851,
2025-05-13 06:01:04,bitcoin,102374.73819318778,45869525307.39943,
2025-05-13 07:04:55,bitcoin,102502.1318967532,45732551631.396416,
2025-05-13 08:02:10,bitcoin,102663.9087874314,40954155949.36875,
2025-05-13 09:04:52,bitcoin,102737.32382836589,40017527473.51344,
2025-05-13 10:04:51,bitcoin,103476.25686228044,36908979283.52546,
2025-05-13 11:04:50,bitcoin,103528.56498547424,38748077434.48801,
2025-05-13 12:04:50,bitcoin,103711.10493023827,36381297728.21022,
2025-05-13 13:09:11,bitcoin,103723.99690271963,37906143204.54559,
2025-05-13 14:06:50,bitcoin,103707.01836525789,37480646029.47469,
2025-05-13 15:02:14,bitcoin,103122.1652700943,37089766432.165565,
2025-05-13 16:05:00,bitcoin,103635.82838474064,35876350847.604576,
2025-05-13 17:04:48,bitcoin,103860.8913290485,35718853366.357635,
2025-05-13 18:01:42,bitcoin,104193.24996458978,36027991629.76168,
2025-05-13 19:04:43,bitcoin,104303.9664067448,33210150361.47256,
2025-05-13 20:04:41,bitcoin,104778.26218485396,33806911761.30088,
2025-05-12 21:04:41,ethereum,2487.0117849933504,32372916131.962444,
2025-05-12 22:09:17,ethereum,2481.728663161603,32556025588.35809,
2025-05-12 23:04:51,ethereum,2488.7558379805832,31222320784.342247,
2025-05-13 00:04:54,ethereum,2493.597278406928,32161395066.553185,
2025-05-13 01:04:59,ethereum,2466.4944449357904,30799284717.227158,
2025-05-13 02:04:56,ethereum,2455.9614263805074,29919085207.335293,
2025-05-13 03:02:32,ethereum,2438.301285275964,31247540513.002583,
2025-05-13 04:04:42,ethereum,2425.760128304404,31586059301.50352,
2025-05-13 05:04:53,ethereum,2454.807550281412,31609506386.18521,
2025-05-13 06:05:44,ethereum,2446.658570049512,33059358898.640163,
2025-05-13 07:04:52,ethereum,2453.8896286636946,31926365888.33144,
2025-05-13 08:01:15,ethereum,2463.5322329469736,29016325785.28912,
2025-05-13 09:04:59,ethereum,2457.971541681895,27518164940.677216,
2025-05-13 10:07:01,ethereum,2484.049656824745,25672752019.71025,
2025-05-13 11:04:45,ethereum,2482.670785454848,26580778282.886986,
2025-05-13 12:04:46,ethereum,2512.4143281272777,25210618259.505413,
2025-05-13 13:09:21,ethereum,2527.1019032055533,27903929288.08356,
2025-05-13 14:04:57,ethereum,2548.182940655884,27902879580.59238,
2025-05-13 15:01:28,ethereum,2542.099496209644,26753546118.65657,
2025-05-13 16:07:15,ethereum,2563.93648286593,25951979674.702896,
2025-05-13 17:00:10,ethereum,2587.807683280823,27388707051.72424,
2025-05-13 18:02:16,ethereum,2610.043438204742,28749818556.90032,
2025-05-13 19:04:44,ethereum,2643.039967153253,28704409454.52044,
2025-05-13 20:04:38,ethereum,2693.093801248166,28830768551.681404,
2025-05-12 21:04:33,tether,0.9999495543380676,101722229265.56944,
2025-05-12 22:08:50,tether,1.0000120923587372,82177017291.68553,
2025-05-12 23:03:26,tether,1.0000153154417428,88314142039.20717,
2025-05-13 00:07:24,tether,1.000051018967693,95998840758.06462,
2025-05-13 01:01:21,tether,1.000046609453653,55490821589.29456,
2025-05-13 02:04:43,tether,1.0000171975473957,73729163339.07782,
2025-05-13 03:03:37,tether,1.000015266362823,72297393385.56335,
2025-05-13 04:04:35,tether,1.0000333148032794,102498774287.30832,
2025-05-13 05:04:50,tether,0.9999725446281664,93926780788.1199,
2025-05-13 06:04:57,tether,0.9999578983636612,66880137675.86765,
2025-05-13 07:04:56,tether,0.9999808181345012,75543016671.37086,
2025-05-13 08:04:39,tether,0.999971393555072,54856084258.35368,
2025-05-13 09:04:53,tether,0.9999512480526092,66536812204.738205,
2025-05-13 10:09:24,tether,1.0000292202826262,72451325402.38522,
2025-05-13 11:06:37,tether,1.00002473745062,87296428293.73424,
2025-05-13 12:02:28,tether,1.0001126142716217,90169599157.40929,
2025-05-13 13:09:19,tether,1.0000792645306025,87278469268.74193,
2025-05-13 14:06:46,tether,1.0001312797312467,62784402028.34152,
2025-05-13 15:02:13,tether,1.0000417841302656,58363821677.75214,
2025-05-13 16:07:12,tether,1.0001488710721071,79493718962.59828,
2025-05-13 17:04:46,tether,1.000216100842221,78436408904.98586,
2025-05-13 18:04:56,tether,1.000209256895121,82615433469.71402,
2025-05-13 19:04:53,tether,1.0002159799383694,76649221752.68616,
2025-05-13 20:04:34,tether,1.0003067047059857,74145667994.44318,
2025-05-12 21:04:43,ripple,2.5322845268895438,10513520670.480951,
2025-05-12 22:09:18,ripple,2.535955918286832,10665099754.02868,
2025-05-12 23:04:48,ripple,2.5346074558119787,10734368079.567234,
2025-05-13 00:04:54,ripple,2.542062671076485,10796219275.213196,
2025-05-13 01:04:54,ripple,2.496286102096789,10848448586.014946,
2025-05-13 02:04:54,ripple,2.473541907997425,10841654049.854525,
2025-05-13 03:02:32,ripple,2.4486838032822176,11017734885.810871,
2025-05-13 04:04:39,ripple,2.4374125853645374,11088796195.271656,
2025-05-13 05:04:52,ripple,2.482082245052515,11123974773.8497,
2025-05-13 06:04:57,ripple,2.4793582705531305,11208906476.412056,
2025-05-13 07:04:58,ripple,2.500903329847393,9354150084.468294,
2025-05-13 08:02:32,ripple,2.49692374913838,10111830490.529554,
2025-05-13 09:04:53,ripple,2.5017727036427364,8841512188.05493,
2025-05-13 10:07:07,ripple,2.538912076512375,10775368939.363792,
2025-05-13 11:03:39,ripple,2.550205636138,10849677460.45663,
2025-05-13 12:04:51,ripple,2.534685080809739,10559046989.82595,
2025-05-13 13:09:21,ripple,2.539688790790061,9687128796.293146,
2025-05-13 14:02:21,ripple,2.5393090683090844,8710217017.320717,
2025-05-13 15:01:43,ripple,2.5178740782746933,7957517164.004182,
2025-05-13 16:04:55,ripple,2.5383722774002853,7539444162.842253,
2025-05-13 17:04:43,ripple,2.552701528338144,7273746428.817513,
2025-05-13 18:04:51,ripple,2.550896215937935,7135200196.789329,
2025-05-13 19:04:58,ripple,2.5633136609785803,6585717296.656077,
2025-05-13 20:04:34,ripple,2.5771964656136306,6352553228.583447,
2025-05-12 21:04:32,binancecoin,662.1893557016156,1958236106.6863148,
2025-05-12 22:04:59,binancecoin,663.1543712156424,1947797511.581412,
2025-05-12 23:04:49,binancecoin,663.1826364395264,1947278772.4475,
2025-05-13 00:04:18,binancecoin,660.6942967282096,1974162491.0651448,
