timestamp_utc,coin_id,price_usd,error,total_volume_usd,hourly_increase,price-soc correlation,price-pop,predicted_social_volume,predicted_magnitude_pct
2025-06-24 00:00:00,aave,215.3872733612664,0.12453123729240351,356910325.39560026,0.05258277365436356,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 01:00:00,aave,215.36457037790402,0.1545985556728183,356910325.39560026,-0.0227029833623277,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 02:00:00,aave,215.38129957933086,0.14763067089065637,356910325.39560026,0.016729201426803685,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 03:00:00,aave,215.3377636678627,0.14275631660943502,356910325.39560026,-0.04353591146813016,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 04:00:00,aave,215.3644532100123,0.13211103098392957,356910325.39560026,0.026689542149577507,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 05:00:00,aave,215.39103427713832,0.13734213000812245,356910325.39560026,0.026581067125983963,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 06:00:00,aave,215.38553143070692,0.14189723619383798,356910325.39560026,-0.005502846431418788,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 07:00:00,aave,215.34950404184318,0.1053994951759869,356910325.39560026,-0.036027388863710715,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 08:00:00,aave,215.34071365676937,0.12231618046531893,356910325.39560026,-0.008790385073762081,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 09:00:00,aave,215.37946245916777,0.12539874969325696,356910325.39560026,0.038748802398345675,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 10:00:00,aave,215.37932236483869,0.12938991425053553,356910325.39560026,-0.0001400943290042278,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 11:00:00,aave,215.366889476182,0.1275723795223081,356910325.39560026,-0.012432888656758791,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 12:00:00,aave,215.37964752221896,0.14012814878228044,356910325.39560026,0.01275804603692734,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 13:00:00,aave,215.35698568799722,0.10922272062845878,356910325.39560026,-0.022661834221686376,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 14:00:00,aave,215.37845457208653,0.12609856174480194,356910325.39560026,0.021468884089295558,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 15:00:00,aave,215.31263797333432,0.1506657134761439,356910325.39560026,-0.06581659875221306,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 16:00:00,aave,215.3810080810108,0.14415186290022985,356910325.39560026,0.06837010767650213,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 17:00:00,aave,215.40185794424022,0.1387684025998165,356910325.39560026,0.02084986322943166,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 18:00:00,aave,215.3814015135567,0.11177843162217056,356910325.39560026,-0.020456430683562416,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 19:00:00,aave,215.38770036624254,0.12021515016305928,356910325.39560026,0.0062988526858202935,0.0,0.0,30.31161008696336,0.06347742136863717
2025-06-24 20:00:00,aave,215.34988480224766,0.1354064643190337,356910325.39560026,-0.037815563994826676,0.0,0.0,30.445336379494268,0.06360443668578566
2025-06-24 21:00:00,aave,215.3851558313462,0.1571965844131353,356910325.39560026,0.0352710290985641,0.0,0.0,30.445336379494268,0.06360443668578566
2025-06-24 22:00:00,aave,215.3840941217817,0.1408544768998718,356910325.39560026,-0.0010617095645471864,0.0,0.0,30.445336379494268,0.06360443668578566
2025-06-24 23:00:00,aave,215.35298021748088,0.11666222176185417,356910325.39560026,-0.031113904300765965,0.0,0.0,30.445336379494268,0.06360443668578566
2025-06-24 00:00:00,aptos,6.157896329605485,0.0029452309938993388,190393968.72427225,-9.205233495279685e-05,0.0,0.0,18.69675305627477,0.05
2025-06-24 01:00:00,aptos,6.158587041650106,0.0035872510812740123,190393968.72427225,0.0006907120446220639,0.0,0.0,18.69675305627477,0.05
2025-06-24 02:00:00,aptos,6.1583244003425035,0.003455723150309404,190393968.72427225,-0.00026264130760099034,0.0,0.0,18.69675305627477,0.05
2025-06-24 03:00:00,aptos,6.15831190860458,0.003037961115722064,190393968.72427225,-1.2491737924289481e-05,0.0,0.0,18.69675305627477,0.05
2025-06-24 04:00:00,aptos,6.158120503454317,0.0030603612996808354,190393968.72427225,-0.00019140515026505156,0.0,0.0,18.69675305627477,0.05
2025-06-24 05:00:00,aptos,6.158569593686976,0.0026031020317156452,190393968.72427225,0.0004490902326616819,0.0,0.0,18.69675305627477,0.05
2025-06-24 06:00:00,aptos,6.15732407854906,0.002735377640852588,190393968.72427225,-0.0012455151379177209,0.0,0.0,18.69675305627477,0.05
2025-06-24 07:00:00,aptos,6.157873715186812,0.002921111378373288,190393968.72427225,0.0005496366377516182,0.0,0.0,18.69675305627477,0.05
2025-06-24 08:00:00,aptos,6.158158186783243,0.003499765905684626,190393968.72427225,0.00028447159643130604,0.0,0.0,18.69675305627477,0.05
2025-06-24 09:00:00,aptos,6.158564586392669,0.0033630381064234864,190393968.72427225,0.0004063996094261491,0.0,0.0,18.69675305627477,0.05
2025-06-24 10:00:00,aptos,6.157691416893207,0.003144716866750408,190393968.72427225,-0.0008731694994622607,0.0,0.0,18.69675305627477,0.05
2025-06-24 11:00:00,aptos,6.158027181316938,0.0033347414106432755,190393968.72427225,0.00033576442373059126,0.0,0.0,18.69675305627477,0.05
2025-06-24 12:00:00,aptos,6.158278712569276,0.002626119016817743,190393968.72427225,0.0002515312523383706,0.0,0.0,18.69675305627477,0.05
2025-06-24 13:00:00,aptos,6.157874189053578,0.00318495181290672,190393968.72427225,-0.0004045235156982763,0.0,0.0,18.69675305627477,0.05
2025-06-24 14:00:00,aptos,6.158572443066204,0.002662529264361867,190393968.72427225,0.0006982540126269399,0.0,0.0,18.69675305627477,0.05
2025-06-24 15:00:00,aptos,6.158703767571248,0.0030834440731026787,190393968.72427225,0.00013132450504436122,0.0,0.0,18.69675305627477,0.05
2025-06-24 16:00:00,aptos,6.158474093707513,0.003322889890017209,190393968.72427225,-0.00022967386373590415,0.0,0.0,18.69675305627477,0.05
2025-06-24 17:00:00,aptos,6.157743198487838,0.0029387356261289686,190393968.72427225,-0.0007308952196734708,0.0,0.0,18.69675305627477,0.05
2025-06-24 18:00:00,aptos,6.1580818351023,0.0031546102782841587,190393968.72427225,0.0003386366144621178,0.0,0.0,18.69675305627477,0.05
2025-06-24 19:00:00,aptos,6.158413677813337,0.002950694575059468,190393968.72427225,0.0003318427110352751,0.0,0.0,18.69675305627477,0.05
2025-06-24 20:00:00,aptos,6.15750369243484,0.0028974272781987385,190393968.72427225,-0.0009099853784971224,0.0,0.0,22.691173405619352,0.05
2025-06-24 21:00:00,aptos,6.1588292883554905,0.0029141610991597223,190393968.72427225,0.0013255959206515833,0.0,0.0,22.691173405619352,0.05
2025-06-24 22:00:00,aptos,6.157693947851682,0.0027969860023168602,190393968.72427225,-0.0011353405038085462,0.0,0.0,22.691173405619352,0.05
2025-06-24 23:00:00,aptos,6.158746758159267,0.003315471171763213,190393968.72427225,0.001052810307585279,0.0,0.0,22.691173405619352,0.05
2025-06-24 00:00:00,avalanche-2,20.859973839987603,3.4942910738107336,321533599.7073932,0.05132985105492725,0.0,-0.171728597005851,47.72229565442859,0.7804367691278458
2025-06-24 01:00:00,avalanche-2,20.858363556815185,3.522269773559434,321533599.7073932,-0.0016102831724156275,0.0,-0.171728597005851,47.72229565442859,0.7813378237187862
2025-06-24 02:00:00,avalanche-2,20.861457827090284,3.5354384211750065,321533599.7073932,0.0030942702750978413,0.0,-0.171728597005851,47.72229565442859,0.7813378237187862
2025-06-24 03:00:00,avalanche-2,20.835220044841083,3.5618895748974744,321533599.7073932,-0.026237782249199242,0.0,-0.171728597005851,47.72229565442859,0.7672124076634645
2025-06-24 04:00:00,avalanche-2,20.799244884833474,3.58542889110686,321533599.7073932,-0.03597516000761125,0.0,-0.171728597005851,47.72229565442859,0.7672124076634645
2025-06-24 05:00:00,avalanche-2,20.792042627249224,3.5862007870650796,321533599.7073932,-0.007202257584251157,0.0,-0.171728597005851,47.72229565442859,0.7672124076634645
2025-06-24 06:00:00,avalanche-2,20.811583722956517,3.6064509310402695,321533599.7073932,0.0195410957072923,0.0,-0.171728597005851,47.72229565442859,0.7656756788492203
2025-06-24 07:00:00,avalanche-2,20.827838515069544,3.615472310286633,321533599.7073932,0.016254792113028813,0.0,-0.171728597005851,47.72229565442859,0.7598069030791521
2025-06-24 08:00:00,avalanche-2,20.8577014256599,3.5885837894971773,321533599.7073932,0.029862910590360912,0.0,-0.171728597005851,47.72229565442859,0.7498827762901783
2025-06-24 09:00:00,avalanche-2,20.889825207511322,3.5496324804833024,321533599.7073932,0.03212378185142207,0.0,-0.171728597005851,47.72229565442859,0.7602577563375235
2025-06-24 10:00:00,avalanche-2,20.909985959077513,3.5537032946618057,321533599.7073932,0.020160751566183136,0.0,-0.171728597005851,47.72229565442859,0.7498827762901783
2025-06-24 11:00:00,avalanche-2,20.912594195478388,3.582892823275896,321533599.7073932,0.002608236400874233,0.0,-0.171728597005851,47.72229565442859,0.7602577563375235
2025-06-24 12:00:00,avalanche-2,20.884376047735465,3.6071601597723246,321533599.7073932,-0.028218147742920224,0.0,-0.171728597005851,47.72229565442859,0.8160693570971489
2025-06-24 13:00:00,avalanche-2,20.86821425085388,3.5975924415959555,321533599.7073932,-0.01616179688158134,0.0,-0.171728597005851,47.72229565442859,0.9328058920800686
2025-06-24 14:00:00,avalanche-2,20.86635907823737,3.6171456333980214,321533599.7073932,-0.001855172616513059,0.0,-0.171728597005851,47.72229565442859,0.9635403752326965
2025-06-24 15:00:00,avalanche-2,20.861159521670498,3.632481784076449,321533599.7073932,-0.005199556566874506,0.0,-0.171728597005851,47.72229565442859,0.9635403752326965
2025-06-24 16:00:00,avalanche-2,20.81739032831123,3.5960850540901776,321533599.7073932,-0.04376919335926722,0.0,-0.171728597005851,47.72229565442859,0.9635403752326965
