timestamp_utc,coin_id,price_usd,error,total_volume_usd,hourly_increase,price-soc correlation,price-pop,predicted_social_volume
2025-05-28 11:00:00,aptos,6.156644718396803,0.00036404468277294484,190393968.72427225,-1.2856624348778212e-06,0.5,1.0,0.0005214990233071148
2025-05-28 12:00:00,aptos,6.1565957679680166,0.00044703429709495667,190393968.72427225,-4.895042878835909e-05,0.5,1.0,0.0005214990233071148
2025-05-28 13:00:00,aptos,6.156694111146672,0.00047772619792437,190393968.72427225,9.834317865625052e-05,0.5,1.0,0.0005214990233071148
2025-05-28 14:00:00,aptos,6.156680761273095,0.00040464037357314204,190393968.72427225,-1.3349873576053994e-05,0.5,1.0,0.0005214990233071148
2025-05-28 15:00:00,aptos,6.156716431051636,0.0004063751626696933,190393968.72427225,3.56697785385407e-05,0.5,1.0,0.0005214990233071148
2025-05-28 16:00:00,aptos,6.15657069496591,0.0004545376339247737,190393968.72427225,-0.0001457360857241241,0.5,1.0,0.0005214990233071148
2025-05-28 17:00:00,aptos,6.156737560979352,0.0005420670161567268,190393968.72427225,0.00016686601344218844,0.5,1.0,0.0005214990233071148
2025-05-28 18:00:00,aptos,6.156780619832156,0.0004300254764180694,190393968.72427225,4.305885280409427e-05,0.5,1.0,0.0005214990233071148
2025-05-28 19:00:00,aptos,6.15654074280174,0.000465600788331837,190393968.72427225,-0.00023987703041580488,0.5,1.0,0.0005214990233071148
2025-05-28 20:00:00,aptos,6.156638996922758,0.00047925046087061323,190393968.72427225,9.825412101763576e-05,0.5,1.0,0.0005214990233071148
2025-05-28 21:00:00,aptos,6.156674312809194,0.0005221041230787344,190393968.72427225,3.531588643637562e-05,0.5,1.0,0.0005214990233071148
2025-05-28 22:00:00,aptos,6.156561042383573,0.0005526557307972797,190393968.72427225,-0.00011327042562109924,0.5,1.0,0.0005214990233071148
2025-05-28 23:00:00,aptos,6.156660596282454,0.0004208661707859563,190393968.72427225,9.955389888125055e-05,0.5,1.0,0.0005214990233071148
2025-05-28 00:03:27,avalanche-2,22.929550846482257,0.05289162498939432,447905006.8476423,-0.0013103778270705392,0.5,0.0,0.12180135399103165
2025-05-28 01:03:27,avalanche-2,22.929125218435047,0.0527660084164605,447905006.8476423,-0.0004256280472054641,0.5,0.0,0.12180135399103165
2025-05-28 02:03:27,avalanche-2,22.931089888005623,0.05335904964247545,447905006.8476423,0.0019646695705706207,0.5,0.0,0.12180135399103165
2025-05-28 03:03:27,avalanche-2,22.93145447031973,0.051333681249102744,447905006.8476423,0.0003645823141003035,0.5,0.0,0.12180135399103165
2025-05-28 04:03:27,avalanche-2,22.93096510309093,0.05364288782821506,447905006.8476423,-0.0004893672287912665,0.5,0.0,0.12180135399103165
2025-05-28 05:03:27,avalanche-2,22.93067909635442,0.05242975707784649,447905006.8476423,-0.0002860067365078578,0.5,0.0,0.12180135399103165
2025-05-28 06:03:27,avalanche-2,22.930037198740653,0.05337114999098805,447905006.8476423,-0.0006418976137706522,0.5,0.0,0.12180135399103165
2025-05-28 07:03:27,avalanche-2,22.931181758184586,0.052563293774657585,447905006.8476423,0.0011445594439392437,0.5,0.0,0.12180135399103165
2025-05-28 08:03:27,avalanche-2,22.93027835543704,0.051303831543312896,447905006.8476423,-0.0009034027475557594,0.5,0.0,0.12180135399103165
