timestamp_utc,coin_id,price_usd,error,total_volume_usd,hourly_increase,price-soc correlation,price-pop,social_volume_2025_05_31
2025-05-31 00:00:00,aave,215.18659227910538,1.9648190292895162,356910325.39560026,-0.1079662152968865,0.0,0.0,36.0
2025-05-31 01:00:00,aave,215.00622953412895,1.759184710283738,356910325.39560026,-0.18036274497644114,0.0,0.0,36.0
2025-05-31 02:00:00,aave,214.77482645946603,1.556363209779875,356910325.39560026,-0.2314030746629203,0.0,0.0,36.0
2025-05-31 03:00:00,aave,214.5798222677547,1.3690455322550847,356910325.39560026,-0.19500419171133784,0.0,0.0,36.0
2025-05-31 04:00:00,aave,214.48034342365148,1.117592314440039,356910325.39560026,-0.09947884410323468,0.0,0.0,36.0
2025-05-31 05:00:00,aave,214.5689213073357,1.174965005485314,356910325.39560026,0.08857788368427237,0.0,0.0,36.0
2025-05-31 06:00:00,aave,214.83055953581206,1.2964258379574283,356910325.39560026,0.26163822847635915,0.0,0.0,36.0
2025-05-31 07:00:00,aave,215.1717727886152,1.3047627420320727,356910325.39560026,0.34121325280309067,0.0,0.0,36.0
2025-05-31 08:00:00,aave,215.43559232449934,1.1685490697381344,356910325.39560026,0.26381953588417106,0.0,0.0,36.0
2025-05-31 09:00:00,aave,215.60343882202542,1.1651016183286809,356910325.39560026,0.1678464975260664,0.0,0.0,36.0
2025-05-31 10:00:00,aave,215.72710497729216,1.199047952776024,356910325.39560026,0.12366615526674138,0.0,0.0,36.0
2025-05-31 11:00:00,aave,215.7715968076097,1.2381641496569153,356910325.39560026,0.04449183031759276,0.0,0.0,36.0
2025-05-31 12:00:00,aave,215.8272597569274,1.4136599313946245,356910325.39560026,0.05566294931765583,0.0,0.0,36.0
2025-05-31 13:00:00,aave,215.89895999632583,1.5414815652882787,356910325.39560026,0.07170023939840803,0.0,0.0,36.0
2025-05-31 14:00:00,aave,216.01908397220922,1.628451356335338,356910325.39560026,0.1201239758834447,0.0,0.0,36.0
2025-05-31 15:00:00,aave,216.14844323112226,1.733137295631536,356910325.39560026,0.12935925891299518,0.0,0.0,36.0
2025-05-31 16:00:00,aave,216.28005582619647,1.835597331094813,356910325.39560026,0.13161259507422984,0.0,0.0,36.0
2025-05-31 17:00:00,aave,216.39768909328134,1.8247372338723593,356910325.39560026,0.11763326708488592,0.0,0.0,36.0
2025-05-31 18:00:00,aave,216.5485491381947,1.8635696656110652,356910325.39560026,0.15086004491329902,0.0,0.0,36.0
2025-05-31 19:00:00,aave,216.67786681264664,1.8934157320212124,356910325.39560026,0.12931767445196443,0.0,0.0,36.0
2025-05-31 20:00:00,aave,216.83404221676182,1.8947538540682187,356910325.39560026,0.15617540411516528,0.0,0.0,36.0
2025-05-31 21:00:00,aave,216.96186193317507,2.0944435588287176,356910325.39560026,0.12781971641328482,0.0,0.0,36.0
2025-05-31 22:00:00,aave,216.93506060953052,2.3857778829962033,356910325.39560026,-0.026801323644530157,0.0,0.0,36.0
2025-05-31 23:00:00,aave,216.80199054550084,2.635713757339671,356910325.39560026,-0.13307006402968058,0.0,0.0,36.0
2025-05-31 00:00:00,aptos,6.204686726577202,0.027690998385006216,294743521.01052195,0.0074001423712549115,0.0,0.0,28.0
2025-05-31 01:00:00,aptos,6.211808114365722,0.026058090865282803,294743521.01052195,0.007121387788518998,0.0,0.0,28.0
2025-05-31 02:00:00,aptos,6.208662967546551,0.022407458641755775,294743521.01052195,-0.003145146819169504,0.0,0.0,28.0
2025-05-31 03:00:00,aptos,6.198098303046627,0.02556455943951165,294743521.01052195,-0.010564664499924348,0.0,0.0,28.0
2025-05-31 04:00:00,aptos,6.195516436372278,0.027024862654193422,294743521.01052195,-0.0025818666743475482,0.0,0.0,28.0
2025-05-31 05:00:00,aptos,6.204461293158745,0.02764218583538085,294743521.01052195,0.008944856786465163,0.0,0.0,28.0
2025-05-31 06:00:00,aptos,6.21237769098548,0.02392866773523038,294743521.01052195,0.00791639782673526,0.0,0.0,28.0
2025-05-31 07:00:00,aptos,6.2067650772701,0.025237914847812643,294743521.01052195,-0.005612613715380128,0.0,0.0,28.0
2025-05-31 08:00:00,aptos,6.196638393088969,0.02511850260129897,294743521.01052195,-0.010126684181130248,0.0,0.0,28.0
2025-05-31 09:00:00,aptos,6.193450383396967,0.025818035755860825,294743521.01052195,-0.003188009692001739,0.0,0.0,28.0
2025-05-31 10:00:00,aptos,6.203143432311041,0.027958831852258153,294743521.01052195,0.009693048914073223,0.0,0.0,28.0
2025-05-31 11:00:00,aptos,6.211214079013542,0.02469375992663029,294743521.01052195,0.008070646702501669,0.0,0.0,28.0
2025-05-31 12:00:00,aptos,6.209878946935812,0.027161548649510054,294743521.01052195,-0.0013351320777304566,0.0,0.0,28.0
2025-05-31 13:00:00,aptos,6.20216189126063,0.02817471044705971,294743521.01052195,-0.00771705567518282,0.0,0.0,28.0
2025-05-31 14:00:00,aptos,6.19848221864979,0.027406097113671844,294743521.01052195,-0.00367967261083729,0.0,0.0,28.0
2025-05-31 15:00:00,aptos,6.204422648732462,0.027757096775318568,294743521.01052195,0.005940430082669455,0.0,0.0,28.0
2025-05-31 16:00:00,aptos,6.209721101113762,0.02692655157540757,294743521.01052195,0.005298452381301484,0.0,0.0,28.0
2025-05-31 17:00:00,aptos,6.210385165173147,0.02604067379200511,294743521.01052195,0.0006640640593847813,0.0,0.0,28.0
2025-05-31 18:00:00,aptos,6.204318467472599,0.027915374898252705,294743521.01052195,-0.006066697700547294,0.0,0.0,28.0
2025-05-31 19:00:00,aptos,6.202081956150256,0.027760820816764308,294743521.01052195,-0.0022365113223428777,0.0,0.0,28.0
2025-05-31 20:00:00,aptos,6.203276445633161,0.027181472585663464,294743521.01052195,0.0011944894829042242,0.0,0.0,28.0
2025-05-31 21:00:00,aptos,6.206825196193106,0.02715580460757435,294743521.01052195,0.0035487505599460433,0.0,0.0,28.0
2025-05-31 22:00:00,aptos,6.209470646025804,0.02755876397856496,294743521.01052195,0.0026454498326965313,0.0,0.0,28.0
2025-05-31 23:00:00,aptos,6.206439141555454,0.028050409740827422,294743521.01052195,-0.0030315044703508143,0.0,0.0,28.0
2025-05-31 00:00:00,avalanche-2,26.097038747073725,0.0018315921836928003,599004826.0227413,0.00020630102434580523,0.0,0.0,0.0
2025-05-31 01:00:00,avalanche-2,26.097396051356633,0.0021838656790523136,599004826.0227413,0.0003573042829097517,0.0,0.0,0.0
2025-05-31 02:00:00,avalanche-2,26.09695127405676,0.001525516636822604,599004826.0227413,-0.0004447772998747723,0.0,0.0,0.0
2025-05-31 03:00:00,avalanche-2,26.097149844311215,0.001922417784037575,599004826.0227413,0.00019857025445787712,0.0,0.0,0.0
2025-05-31 04:00:00,avalanche-2,26.096892752147124,0.0013971203402937656,599004826.0227413,-0.00025709216409332215,0.0,0.0,0.0
2025-05-31 05:00:00,avalanche-2,26.097004988595035,0.0016517601037061478,599004826.0227413,0.00011223644791130027,0.0,0.0,0.0
2025-05-31 06:00:00,avalanche-2,26.097188057013184,0.0019224055178946639,599004826.0227413,0.000183068418149972,0.0,0.0,0.0
2025-05-31 07:00:00,avalanche-2,26.09681158608893,0.0018284790104366397,599004826.0227413,-0.000376470924251322,0.0,0.0,0.0
2025-05-31 08:00:00,avalanche-2,26.0969743597162,0.0017334322522969971,599004826.0227413,0.00016277362726953016,0.0,0.0,0.0
2025-05-31 09:00:00,avalanche-2,26.09688202860124,0.002052359485132126,599004826.0227413,-9.233111496662617e-05,0.0,0.0,0.0
2025-05-31 10:00:00,avalanche-2,26.097260997780225,0.0020268135386192028,599004826.0227413,0.0003789691789874183,0.0,0.0,0.0
2025-05-31 11:00:00,avalanche-2,26.097559987160437,0.0018682703451092196,599004826.0227413,0.00029898938021560183,0.0,0.0,0.0
2025-05-31 12:00:00,avalanche-2,26.09682160494572,0.0019056753315973224,599004826.0227413,-0.0007383822147159691,0.0,0.0,0.0
2025-05-31 13:00:00,avalanche-2,26.096790608172466,0.0016436564644322917,599004826.0227413,-3.0996773257285784e-05,0.0,0.0,0.0
2025-05-31 14:00:00,avalanche-2,26.096594087315175,0.001725893394423469,599004826.0227413,-0.00019652085729362056,0.0,0.0,0.0
2025-05-31 15:00:00,avalanche-2,26.09730340584606,0.0018422305357825072,599004826.0227413,0.0007093185308872308,0.0,0.0,0.0
2025-05-31 16:00:00,avalanche-2,26.09695195293636,0.0020976074999574917,599004826.0227413,-0.00035145290969921915,0.0,0.0,0.0
2025-05-31 17:00:00,avalanche-2,26.09701775136721,0.0021895361924786044,599004826.0227413,6.579843085411596e-05,0.0,0.0,0.0
2025-05-31 18:00:00,avalanche-2,26.097344164406845,0.0014896471759564896,599004826.0227413,0.0003264130396340192,0.0,0.0,0.0
2025-05-31 19:00:00,avalanche-2,26.097023260964175,0.0017077344665226406,599004826.0227413,-0.00032090344266592295,0.0,0.0,0.0
2025-05-31 20:00:00,avalanche-2,26.097025089941468,0.0016420551163255617,599004826.0227413,1.828977284006328e-06,0.0,0.0,0.0
2025-05-31 21:00:00,avalanche-2,26.09681610796882,0.002010326318517969,599004826.0227413,-0.0002089819726449349,0.0,0.0,0.0
2025-05-31 22:00:00,avalanche-2,26.09679797388987,0.0017132281760818254,599004826.0227413,-1.813407895014052e-05,0.0,0.0,0.0
2025-05-31 23:00:00,avalanche-2,26.096944003440804,0.0016804150160838994,599004826.0227413,0.0001460295509362197,0.0,0.0,0.0
2025-05-31 00:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003756785813596,0.0005310866236514023,502251992.2791492,-7.181269793803402e-06,0.0,0.0,0.0
2025-05-31 01:00:00,binance-bridged-usdt-bnb-smart-chain,1.000363662988743,0.0005141989586844031,502251992.2791492,-1.2015592616985149e-05,0.0,0.0,0.0
2025-05-31 02:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003652983158382,0.00048060526061815536,502251992.2791492,1.6353270953617383e-06,0.0,0.0,0.0
2025-05-31 03:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003787964095732,0.00046147463087336095,502251992.2791492,1.3498093734967132e-05,0.0,0.0,0.0
2025-05-31 04:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003938617499935,0.00045058465221684707,502251992.2791492,1.5065340420197249e-05,0.0,0.0,0.0
2025-05-31 05:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003921095826336,0.00044555540442499603,502251992.2791492,-1.7521673598297482e-06,0.0,0.0,0.0
2025-05-31 06:00:00,binance-bridged-usdt-bnb-smart-chain,1.0004015853703436,0.0004216854693185512,502251992.2791492,9.475787710211403e-06,0.0,0.0,0.0
2025-05-31 07:00:00,binance-bridged-usdt-bnb-smart-chain,1.0004024595348766,0.00041035098508366386,502251992.2791492,8.741645327114967e-07,0.0,0.0,0.0
2025-05-31 08:00:00,binance-bridged-usdt-bnb-smart-chain,1.000385177015839,0.00041248698809524147,502251992.2791492,-1.7282519037398193e-05,0.0,0.0,0.0
2025-05-31 09:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003691289547765,0.0004437089559815227,502251992.2791492,-1.6048061062641227e-05,0.0,0.0,0.0
2025-05-31 10:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003598525208368,0.0004643914327954684,502251992.2791492,-9.276433939438001e-06,0.0,0.0,0.0
2025-05-31 11:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003573444588219,0.00047897528945749836,502251992.2791492,-2.5080620150630393e-06,0.0,0.0,0.0
2025-05-31 12:00:00,binance-bridged-usdt-bnb-smart-chain,1.000348530850615,0.0004976772439401289,502251992.2791492,-8.813608206725831e-06,0.0,0.0,0.0
2025-05-31 13:00:00,binance-bridged-usdt-bnb-smart-chain,1.000337713890794,0.0005069228474839218,502251992.2791492,-1.081695982112496e-05,0.0,0.0,0.0
2025-05-31 14:00:00,binance-bridged-usdt-bnb-smart-chain,1.000342967143117,0.0004971931589692071,502251992.2791492,5.253252322947599e-06,0.0,0.0,0.0
2025-05-31 15:00:00,binance-bridged-usdt-bnb-smart-chain,1.000347618714809,0.0005016171867823781,502251992.2791492,4.651571692022572e-06,0.0,0.0,0.0
2025-05-31 16:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003327778304758,0.0004997669010938329,502251992.2791492,-1.4840884333140459e-05,0.0,0.0,0.0
2025-05-31 17:00:00,binance-bridged-usdt-bnb-smart-chain,1.000320602795717,0.0004727582976300038,502251992.2791492,-1.217503475896553e-05,0.0,0.0,0.0
2025-05-31 18:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003316186919484,0.0004971314074625424,502251992.2791492,1.1015896231485466e-05,0.0,0.0,0.0
2025-05-31 19:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003652303557904,0.0005346828046825307,502251992.2791492,3.361166384203251e-05,0.0,0.0,0.0
2025-05-31 20:00:00,binance-bridged-usdt-bnb-smart-chain,1.0003689508908165,0.0005206909743800776,502251992.2791492,3.7205350259528203e-06,0.0,0.0,0.0
2025-05-31 21:00:00,binance-bridged-usdt-bnb-smart-chain,1.000392021454076,0.00048627665429819435,502251992.2791492,2.3070563259766087e-05,0.0,0.0,0.0
2025-05-31 22:00:00,binance-bridged-usdt-bnb-smart-chain,1.0004203451196476,0.0004752639128331731,502251992.2791492,2.832366557144139e-05,0.0,0.0,0.0
2025-05-31 23:00:00,binance-bridged-usdt-bnb-smart-chain,1.0004141783137286,0.000468906825861804,502251992.2791492,-6.1668059187725e-06,0.0,0.0,0.0
2025-05-31 00:00:00,binancecoin,600.7379627239685,0.04053398097778469,577954875.5000486,0.008385202754209332,0.0,0.0,0.0
2025-05-31 01:00:00,binancecoin,600.7316248916467,0.04338316297036396,577954875.5000486,-0.006337832321710266,0.0,0.0,0.0
2025-05-31 02:00:00,binancecoin,600.7254462725106,0.04088957862792262,577954875.5000486,-0.006178619136178441,0.0,0.0,0.0
2025-05-31 03:00:00,binancecoin,600.7282690715324,0.03941474793670485,577954875.5000486,0.0028227990218692867,0.0,0.0,0.0
2025-05-31 04:00:00,binancecoin,600.7251065757187,0.05093207873546453,577954875.5000486,-0.0031624958137149405,0.0,0.0,0.0
2025-05-31 05:00:00,binancecoin,600.7309835556173,0.039189031386381946,577954875.5000486,0.00587697989850767,0.0,0.0,0.0
2025-05-31 06:00:00,binancecoin,600.7322987110063,0.04329803682622817,577954875.5000486,0.001315155388972471,0.0,0.0,0.0
2025-05-31 07:00:00,binancecoin,600.7206885074669,0.03939058069910114,577954875.5000486,-0.011610203539285067,0.0,0.0,0.0
2025-05-31 08:00:00,binancecoin,600.7376019254018,0.038817897281313456,577954875.5000486,0.016913417934899824,0.0,0.0,0.0
2025-05-31 09:00:00,binancecoin,600.7228376281868,0.04136057734968716,577954875.5000486,-0.014764297215028819,0.0,0.0,0.0
2025-05-31 10:00:00,binancecoin,600.7302515810549,0.04285369618344185,577954875.5000486,0.007413952868062097,0.0,0.0,0.0
2025-05-31 11:00:00,binancecoin,600.7229137610343,0.04021167434402444,577954875.5000486,-0.0073378200205411305,0.0,0.0,0.0
2025-05-31 12:00:00,binancecoin,600.7242549392224,0.05080563639754304,577954875.5000486,0.0013411781881745811,0.0,0.0,0.0
2025-05-31 13:00:00,binancecoin,600.7268204012553,0.04955982853547552,577954875.5000486,0.0025654620327645716,0.0,0.0,0.0
2025-05-31 14:00:00,binancecoin,600.7127997953922,0.04319043170125099,577954875.5000486,-0.014020605863045148,0.0,0.0,0.0
2025-05-31 15:00:00,binancecoin,600.7227607481452,0.043673043711382274,577954875.5000486,0.009960952752994672,0.0,0.0,0.0
2025-05-31 16:00:00,binancecoin,600.7350346866924,0.04667129679884359,577954875.5000486,0.012273938547223225,0.0,0.0,0.0
2025-05-31 17:00:00,binancecoin,600.7281532121361,0.05426232838696105,577954875.5000486,-0.0068814745562985995,0.0,0.0,0.0
2025-05-31 18:00:00,binancecoin,600.7279516933166,0.04517663359122557,577954875.5000486,-0.0002015188194127404,0.0,0.0,0.0
2025-05-31 19:00:00,binancecoin,600.7299177729709,0.045570174133870454,577954875.5000486,0.0019660796542007117,0.0,0.0,0.0
2025-05-31 20:00:00,binancecoin,600.730768971195,0.04342980147349903,577954875.5000486,0.0008511982238997007,0.0,0.0,0.0
