timestamp_utc,coin_id,price_usd,total_volume_usd,hourly_increase,price-soc correlation,price-pop,social_volume_2025_05_21,RSI,volatility,sentiment_2025_05_21
2025-05-21 00:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 01:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 02:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 03:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 04:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 05:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 06:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 07:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 08:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 09:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 10:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 11:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 12:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 13:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 14:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 15:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 16:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 17:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 18:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 19:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 20:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 21:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 22:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 23:00:00,aave,215.3409751628508,356910325.39560026,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 00:00:00,aptos,5.182279178593694,161804739.44553778,0.011154335273539,-9.294818450756062e-07,-0.0943378705918451,,59.66852746573464,0.0070040944844362,
2025-05-21 01:00:00,aptos,5.193433513867233,163047749.4141784,0.011154335273539,-9.527854955350988e-07,-0.0953692211319074,,54.88930108749217,0.0070027313177561,
2025-05-21 02:00:00,aptos,5.204587849140772,164290759.38281903,0.011154335273539,-9.53011027096845e-07,-0.0885454904555154,,57.80815478346519,0.0068385313880317,
2025-05-21 03:00:00,aptos,5.215742184414311,165533769.35145968,0.011154335273539,0.0,-0.0888483473197225,,55.54237668684903,0.006826121669661,
2025-05-21 04:00:00,aptos,5.226896519687851,166776779.3201003,0.0111543352735399,0.0,-0.1765316777754271,,49.97659584636333,0.0064624486268144,
2025-05-21 05:00:00,aptos,5.23805085496139,168019789.28874093,0.011154335273539,-1.0312485534422503e-06,-0.1622091701160528,,59.472012183616606,0.0064367716650012,
2025-05-21 06:00:00,aptos,5.249205190234929,169262799.25738156,0.011154335273539,0.0,-0.2416122220827103,,62.55828123915047,0.0064077302828473,
2025-05-21 07:00:00,aptos,5.260359525508468,170505809.22602218,0.011154335273539,1.1535187856853777e-06,-0.2479820726489712,,65.74699415773966,0.0064001518571801,
2025-05-21 08:00:00,aptos,5.271513860782007,171748819.1946628,0.011154335273539,0.0,-0.2518364376635471,,66.62979911082935,0.0063908192861774,
2025-05-21 09:00:00,aptos,5.282668196055546,172991829.16330343,0.011154335273539,-1.4095240908913943e-06,-0.2501373750278443,,65.38247565274852,0.0063882285813721,
2025-05-21 10:00:00,aptos,5.293822531329085,174234839.1319441,0.011154335273539,0.0,-0.2135805703222894,,57.527589989990766,0.0062772835403983,
2025-05-21 11:00:00,aptos,5.304976866602624,175477849.10058472,0.011154335273539,0.0,-0.2224559909435406,,55.43423599372208,0.0058963356007449,
2025-05-21 12:00:00,aptos,5.316131201876164,176720859.06922534,0.0111543352735399,-1.4324211716572572e-06,-0.2540615404886049,,60.833076904828985,0.0058456564646742,
2025-05-21 13:00:00,aptos,5.327285537149703,177963869.03786597,0.011154335273539,1.362914248989239e-06,-0.2159450224182302,,50.0,0.0057575329095076,
2025-05-21 14:00:00,aptos,5.338439872423242,179206879.0065066,0.011154335273539,-1.2612545182491804e-06,-0.3037532803718171,,50.0,0.0054125492950286,
2025-05-21 15:00:00,aptos,5.349594207696781,180449888.9751472,0.011154335273539,0.0,-0.2077615793304029,,50.0,0.0049766289569987,
2025-05-21 16:00:00,aptos,5.36074854297032,181692898.94378787,0.011154335273539,0.0,-0.289020689173965,,50.0,0.0049363075908241,
2025-05-21 17:00:00,aptos,5.371902878243859,182935908.9124285,0.011154335273539,-1.1346248467249442e-06,-0.2583416220519855,,50.0,0.0048860769241371,
2025-05-21 18:00:00,aptos,5.383057213517398,184178918.88106912,0.011154335273539,-1.117476216226201e-06,-0.2541834138820814,,50.0,0.0048806918523389,
2025-05-21 19:00:00,aptos,5.3942115487909374,185421928.8497097,0.011154335273539,0.0,-0.3269946576243944,,50.0,0.004848352986635,
2025-05-21 20:00:00,aptos,5.405365884064477,186664938.8183504,0.0111543352735399,0.0,-0.4637325346382262,,50.0,0.004177195780425,
2025-05-21 21:00:00,aptos,5.416520219338016,187907948.786991,0.011154335273539,9.460968687336168e-07,-0.946400682184647,,50.0,0.0041262433890739,
2025-05-21 22:00:00,aptos,5.427674554611556,189150958.75563163,0.0111543352735399,0.0,-0.9982775209419896,,50.0,0.0040502616485921,
2025-05-21 23:00:00,aptos,5.438828889885095,190393968.72427225,0.011154335273539,8.904195537691471e-07,0.9995195442334792,,50.0,3.134161315914481e-05,
2025-05-21 00:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 01:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 02:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 03:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 04:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 05:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 06:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 07:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 08:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 09:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 10:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 11:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 12:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 13:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 14:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 15:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 16:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 17:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 18:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 19:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 20:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
2025-05-21 21:00:00,avalanche-2,26.09716116270122,599004826.0227413,0.0,0.0,0.0,,50.0,0.0,
