timestamp_utc,coin_id,price_usd,total_volume_usd,social_volume_2025_04_02,sentiment_2025_04_02
2025-04-02 04:00:00,leo-token,9.41382478233046,3561899.034437225,5.0,2.451776087284
2025-04-02 05:00:00,leo-token,9.393948575457278,3570118.092300409,5.0,2.451776087284
2025-04-02 06:00:00,leo-token,9.388130800164658,3582952.575883397,5.0,2.451776087284
2025-04-02 07:00:00,leo-token,9.399364759634448,3804648.082820357,5.0,2.451776087284
2025-04-02 08:00:00,leo-token,9.416754703196377,3993037.995819465,5.0,2.451776087284
2025-04-02 09:00:00,leo-token,9.41092802407182,4193018.6742042336,5.0,2.451776087284
2025-04-02 10:00:00,leo-token,9.411276081381336,4209229.735504313,5.0,2.451776087284
2025-04-02 11:00:00,leo-token,9.413171252116724,4198883.060975294,5.0,2.451776087284
2025-04-02 12:00:00,leo-token,9.39089603620708,4077082.807697447,5.0,2.451776087284
2025-04-02 13:00:00,leo-token,9.446350969792828,4184403.9544814057,5.0,2.451776087284
2025-04-02 14:00:00,leo-token,9.43344952264656,4323326.41625017,5.0,2.451776087284
2025-04-02 15:00:00,leo-token,9.366141186346002,4488768.279858495,5.0,2.451776087284
2025-04-02 16:00:00,leo-token,9.369643359084847,4693730.350962015,5.0,2.451776087284
2025-04-02 17:00:00,leo-token,9.394200676418954,4838693.674373336,5.0,2.451776087284
2025-04-02 18:00:00,leo-token,9.387378628182402,4983945.0397047615,5.0,2.451776087284
2025-04-02 19:00:00,leo-token,9.404666990220328,4760442.751606403,5.0,2.451776087284
2025-04-02 20:00:00,leo-token,9.404666990220328,4760442.751606403,5.0,2.451776087284
2025-04-02 21:00:00,leo-token,9.404666990220328,4760442.751606403,5.0,2.451776087284
2025-04-02 22:00:00,leo-token,9.404666990220328,4760442.751606403,5.0,2.451776087284
2025-04-02 23:00:00,leo-token,9.404666990220328,4760442.751606403,5.0,2.451776087284
2025-04-02 00:00:00,chainlink,14.04458024068648,414688241.5433108,95.0,6.869877815247
2025-04-02 01:00:00,chainlink,13.890194696970552,420615478.1936255,95.0,6.869877815247
2025-04-02 02:00:00,chainlink,13.855047005895065,425140908.97820425,95.0,6.869877815247
