timestamp_utc,coin_id,price_usd,total_volume_usd,hourly_increase,price-soc correlation,price-pop,social_volume_2025_04_18,RSI,volatility
2025-04-18 00:00:00,aave,167.62334299202948,182154767.4093209,0.07100838120658182,-0.346410161523791,-0.2867072138435916,9.0,50.0,1.282493322890109e-06
2025-04-18 01:00:00,aave,167.69435137323606,182154767.4093209,0.07100838120658182,-0.47912964571620087,-0.31708713517070614,9.0,50.0,1.2814016389068135e-06
2025-04-18 02:00:00,aave,167.76535975444264,182154767.4093209,0.07100838120658182,-0.5733198515610457,-0.3474928178581916,9.0,50.0,1.2803113482369034e-06
2025-04-18 03:00:00,aave,167.83636813564922,0.0,0.07100838120658182,-0.6460582824894886,0.34533136722142327,9.0,50.0,1.2792224485285726e-06
2025-04-18 04:00:00,aave,167.90737651685578,0.0,0.0710083812065534,-0.7040256912516748,0.3154895495352842,9.0,50.0,1.2781349374157304e-06
2025-04-18 05:00:00,aave,167.97838489806236,0.0,0.07100838120658182,-0.7506518906274432,0.28562223218416877,9.0,50.0,1.2770488124858382e-06
2025-04-18 06:00:00,aave,168.04939327926894,0.0,0.07100838120658182,-0.78795276841606,0.25572941516181513,9.0,50.0,1.2759640714117363e-06
2025-04-18 07:00:00,aave,168.12040166047552,0.0,0.07100838120658182,-0.8172062695529998,0.2258110984676368,9.0,50.0,1.2748807118539982e-06
2025-04-18 08:00:00,aave,168.1914100416821,0.0,0.07100838120658182,-0.8392543274411755,0.19586728210057303,9.0,50.0,1.2737987314586988e-06
2025-04-18 09:00:00,aave,168.2624184228887,0.0,0.07100838120658182,-0.854654773959732,0.1658979660633463,9.0,50.0,1.2727181278912541e-06
2025-04-18 10:00:00,aave,168.33342680409527,0.0,0.07100838120658182,-0.8637632526139243,0.1359031503536624,9.0,50.0,1.271638898819607e-06
2025-04-18 11:00:00,aave,168.40443518530185,0.0,0.07100838120658182,-0.8667781422435682,0.10588283497479484,9.0,50.0,1.2705610418968135e-06
2025-04-18 12:00:00,aave,168.47544356650843,0.0,0.07100838120658182,-0.8637632526147616,0.07583701992426099,9.0,50.0,1.2694845548099716e-06
2025-04-18 13:00:00,aave,168.546451947715,0.0,0.07100838120658182,-0.8546547739597771,0.04576570520313621,9.0,50.0,1.268409435246952e-06
2025-04-18 14:00:00,aave,168.6174603289216,0.0,0.07100838120658182,-0.8392543274413484,0.01566889081291986,9.0,50.0,1.2673356808798931e-06
2025-04-18 15:00:00,aave,168.68846871012818,0.0,0.07100838120658182,-0.8172062695530438,-0.014453423248090822,9.0,50.0,1.2662632893958756e-06
2025-04-18 16:00:00,aave,168.75947709133476,0.0,0.07100838120658182,-0.7879527684161954,-0.044601236978825815,9.0,50.0,1.2651922584964094e-06
2025-04-18 17:00:00,aave,168.8304854725413,0.0,0.0710083812065534,-0.75065189062845,-0.07477455037893722,9.0,50.0,1.264122585896606e-06
2025-04-18 18:00:00,aave,168.9014938537479,0.0,0.07100838120658182,-0.7040256912524936,-0.10497336344538681,9.0,50.0,1.2630542692762306e-06
2025-04-18 19:00:00,aave,168.97250223495448,0.0,0.07100838120658182,-0.646058282489429,-0.13519767618136236,9.0,50.0,1.2619873063428023e-06
2025-04-18 20:00:00,aave,169.04351061616106,0.0,0.07100838120658182,-0.5733198515612226,-0.165447488586051,9.0,50.0,1.260921694828477e-06
2025-04-18 21:00:00,aave,169.11451899736764,0.0,0.07100838120658182,-0.4791296457174376,-0.19572280065631506,9.0,50.0,1.2598574324423758e-06
2025-04-18 22:00:00,aave,169.18552737857422,0.0,0.07100838120658182,-0.34641016152444437,-0.22602361239431626,9.0,50.0,1.258794516916567e-06
